X,Y,id,@id,FIXME,access,access:conditional,addr:city,addr:postcode,addr:street,alt_name,area,bicycle,bridge,bridge:name,bridge:structure,bus,bus_bay,car,change:lanes,check_date,construction,contributor:ph,conveying,covered,crossing,crossing:markings,crossing_ref,cycleway,cycleway:both,cycleway:lane,cycleway:left,cycleway:right,cycleway:right:width,description,designation,destination,destination:backward,destination:forward,destination:ref,destination:street,driveway,fine:change:lanes,fine:turn:lanes,fixme2,flood_prone,foot,foot:conditional,footway,goods,handrail,handrail:center,handrail:left,handrail:right,hazmat,hgv,hgv:lanes,highway,horse,incline,indoor,junction,lane_markings,lanes,lanes:backward,lanes:forward,layer,level,lit,loc_name,man_made,mapillary,maxheight,maxspeed,maxspeed:type,maxweight,motor_vehicle,motor_vehicle:conditional,motorcar,motorcycle,motorcycle:lanes,mtb:scale,mtb:scale:uphill,name,name:abbr,name:en,name:es,name:etymology,name:etymology:wikidata,name:ja,name:tl,name:zh,name:zh-Hant,narrow,nat_name,noname,note,note:2022,old_name,oln,oneway,oneway:bicycle,oneway:foot,overtaking,parking:both,parking:lane:both,paved,postal_code,proposed,ramp,ramp:bicycle,ref,reg_name,sac_scale,segregated,service,short_name,sidewalk,smoothness,source,source:name,source:name:mapillary,source:nat_name,source:ref,source_ref,start_date,status,step_count,surface,tactile_paving,toll,tracktype,traffic_calming,trail_visibility,tree_lined,truck,tunnel,tunnel:name,turn:lanes,turn:lanes:backward,turn:lanes:forward,type,vehicle:conditional,website,wheelchair,width,wikidata,wikipedia
,,way/1024085471,way/1024085471,,,,,,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,"DigitalGlobe, NextView",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1024087504,way/1024087504,,,,,,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1024087505,way/1024087505,,,,,,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1024087506,way/1024087506,,,,,,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1024092589,way/1024092589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1024092590,way/1024092590,,,,,,,,,,,,,,,,,,,,,,uncontrolled,,zebra,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,no,,,,,,,,,,,,,,,limited,,,
,,way/1024093847,way/1024093847,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name,,designated,,,,,,,,,,,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,"3",,
,,way/1024093848,way/1024093848,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,concrete:plates,,,,,,,,,,,,,,,,,"3",,
,,way/1024093849,way/1024093849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,"3",,,,,,,,,,,,,,,,,,,,Seaside Avenue,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,excellent,"DigitalGlobe, NextView",,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/1024094491,way/1024094491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talisay,,,,,,,,,,no,,,,,,,,,,,trunk,,,,,,"3",,,,,,,,,,"60",,,,,,,,,,Cebu South Coastal Road,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,"840",,,,,,,,,,,,dpwh,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/1036186661,way/1036186661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037896809,way/1037896809,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037896810,way/1037896810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037896813,way/1037896813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037896814,way/1037896814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037896815,way/1037896815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037896816,way/1037896816,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037907545,way/1037907545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037914025,way/1037914025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerial picture,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1037914027,way/1037914027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1038992259,way/1038992259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1038992260,way/1038992260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1038992409,way/1038992409,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1038992410,way/1038992410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1038992411,way/1038992411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1038995357,way/1038995357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1038995358,way/1038995358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1039014312,way/1039014312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1039014313,way/1039014313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1039014314,way/1039014314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1039014315,way/1039014315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1039016813,way/1039016813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1039241010,way/1039241010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1044378550,way/1044378550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1044378551,way/1044378551,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,national_secondary_road,,,,,,,,,,,yes,,,,,,,,,,,trunk,,,,,,"3",,,,,,,,,,"60",,,,,,,,,,Sergio Osmeña Avenue,,,,,,,,,,,2nd Avenue,,,,,,yes,,,,,,,,,,,"840",,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/1046426842,way/1046426842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1046426843,way/1046426843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1049173188,way/1049173188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1049173189,way/1049173189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DigitalGlobe, NextView",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1049173190,way/1049173190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1053191116,way/1053191116,,,,,,,"Cebu Cordova Bridge;3rd Cebu-Mactan Bridge;Cebu Toll Bridge Expressway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorway,,,,,,"2",,,,,,,,,,"80",,,,,,,no|designated,,,Cebu-Cordova Link Expressway,Cebu-Cordova Expy.,,,,,セブコルドバリンク高速道路,Cebu-Cordova Link Expressway,宿务-科尔多瓦连接高速公路,宿務-科爾多瓦連接高速公路,,,,,,,,yes,,,,,,,,,,,,,,,,CCLEx,,excellent,,,,,,,,,,asphalt,,yes,,,,,,,,,,,,,https://cclex.com.ph/,,,Q30594240,en:Cebu–Cordova Link Expressway
,,way/1053191131,way/1053191131,,,,,,,"Cebu Cordova Bridge;3rd Cebu-Mactan Bridge;Cebu Toll Bridge Expressway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorway,,,,,,"2",,,,,,,,,,"80",,,,,,,no|designated,,,Cebu-Cordova Link Expressway,Cebu-Cordova Expy.,,,,,セブコルドバリンク高速道路,Cebu-Cordova Link Expressway,宿务-科尔多瓦连接高速公路,宿務-科爾多瓦連接高速公路,,,,,,,,yes,,,,,,,,,,,,,,,,CCLEx,,excellent,,,,,,,,,,asphalt,,yes,,,,,,,,,,,,,https://cclex.com.ph/,,,Q30594240,en:Cebu–Cordova Link Expressway
,,way/1053191132,way/1053191132,,,,,,,"Cebu Cordova Bridge;3rd Cebu-Mactan Bridge;Cebu Toll Bridge Expressway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorway,,,,,,"2",,,,,,,,,,"80",,,,,,,no|designated,,,Cebu-Cordova Link Expressway,Cebu-Cordova Expy.,,,,,セブコルドバリンク高速道路,Cebu-Cordova Link Expressway,宿务-科尔多瓦连接高速公路,宿務-科爾多瓦連接高速公路,,,,,,,,yes,,,,,,,,,,,,,,,,CCLEx,,excellent,,,,,,,,,,asphalt,,yes,,,,,,,,,,,,,https://cclex.com.ph/,,,Q30594240,en:Cebu–Cordova Link Expressway
,,way/1054680390,way/1054680390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1054680391,way/1054680391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1054680392,way/1054680392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1055343843,way/1055343843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talisay,,,"840",,,,,,,,,,,,,,,,,,trunk_link,,,,,,"1",,,"-1",,yes,,,,"4.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
,,way/1055343844,way/1055343844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talisay,,,"840",,,,,,,,,,,,,,,,,,trunk_link,,,,,,"1",,,,,yes,,,,"4.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1055343885,way/1055343885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,CCLEX Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excellent,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,"1.5",,
,,way/1055343886,way/1055343886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,CCLEX Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excellent,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,"1.5",,
,,way/1055343887,way/1055343887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,
,,way/1055343888,way/1055343888,,,,,,,"Cebu Cordova Bridge;3rd Cebu-Mactan Bridge;Cebu Toll Bridge Expressway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorway,,,,,,"2",,,,,,,,,,"80",,,,,,,no|designated,,,Cebu-Cordova Link Expressway,Cebu-Cordova Expy.,,,,,セブコルドバリンク高速道路,Cebu-Cordova Link Expressway,宿务-科尔多瓦连接高速公路,宿務-科爾多瓦連接高速公路,,,,,,,,yes,,,,,,,,,,,,,,,,CCLEx,,excellent,,,,,,,,,,asphalt,,yes,,,,,,,,,,,,,https://cclex.com.ph/,,,Q30594240,en:Cebu–Cordova Link Expressway
,,way/1055349119,way/1055349119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,"DigitalGlobe, NextView",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1055349120,way/1055349120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638359,way/1056638359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strava,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638360,way/1056638360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strava,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638361,way/1056638361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638363,way/1056638363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638364,way/1056638364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638365,way/1056638365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638366,way/1056638366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1056638367,way/1056638367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1059125046,way/1059125046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Tormis Extension Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1059193113,way/1059193113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1059711877,way/1059711877,,,,,,,,,yes,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tertiary,,,,,,"2",,,"1",,yes,,,,,"40",,,,,,,,,,Dr. Pablo Abella Street,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,both,,Bing,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/1059762369,way/1059762369,pavement to be checked. Looks like paved in south and unpaved in north on Bing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tertiary,,,,,,,,,,,,,,,,,,,,,,,,,,Barangay Pit os,,,,,,,,,,,,,car can pass,,,,,,,,,,,,,,,,,,,,,,,comments from person passing there,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/1060254440,way/1060254440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,"40",,,,,,,,,,Veterans Drive,,,,,,,,,,,Cebu-Balamban Transcentral Highway,,,,,,,,,,,,,,,,,"815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1060254443,way/1060254443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1061301829,way/1061301829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1061590086,way/1061590086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1061590087,way/1061590087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1061590088,way/1061590088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1063121079,way/1063121079,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/1063514642,way/1063514642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
